"id","title","url","playable","rate","tag"
"1308767","谍影重重2","https://movie.douban.com/subject/1308767/","True","8.6","经典"
"1308769","异形大战铁血战士","https://movie.douban.com/subject/1308769/","True","6.9","科幻"
"1308772","环游地球八十天","https://movie.douban.com/subject/1308772/","True","6.1","喜剧"
"1308776","加菲猫","https://movie.douban.com/subject/1308776/","True","7.7","喜剧"
"1308777","暖暖内含光","https://movie.douban.com/subject/1308777/","True","8.5","经典"
"1308779","后天","https://movie.douban.com/subject/1308779/","True","8.2","经典"
"1308792","咒怨(美版)","https://movie.douban.com/subject/1308792/","True","6.3","恐怖"
"1308797","救命","https://movie.douban.com/subject/1308797/","True","6.6","恐怖"
"1308799","一个陌生女人的来信","https://movie.douban.com/subject/1308799/","True","7.5","爱情"
"1308802","汉城大劫案","https://movie.douban.com/subject/1308802/","False","7.3","韩国"
"1308804","我脑中的橡皮擦","https://movie.douban.com/subject/1308804/","True","7.9","韩国"
"1308807","哈尔的移动城堡","https://movie.douban.com/subject/1308807/","True","9.0","经典"
"1308811","千机变Ⅱ花都大战","https://movie.douban.com/subject/1308811/","True","5.4","动作"
"1308813","孝子洞理发师","https://movie.douban.com/subject/1308813/","False","8.1","韩国"
"1308815","胜利之光","https://movie.douban.com/subject/1308815/","True","8.2","动作"
"1308817","两小无猜","https://movie.douban.com/subject/1308817/","True","8.0","经典"
"1308819","BJ单身日记2：理性边缘","https://movie.douban.com/subject/1308819/","True","7.2","爱情"
"1308820","花与爱丽丝","https://movie.douban.com/subject/1308820/","False","8.1","日本"
"1308827","花好月圆","https://movie.douban.com/subject/1308827/","True","6.0","喜剧"
"1308829","笔仙","https://movie.douban.com/subject/1308829/","False","6.3","韩国"
"1308833","空房间","https://movie.douban.com/subject/1308833/","False","8.0","韩国"
"1308834","古宅心慌慌","https://movie.douban.com/subject/1308834/","True","5.2","恐怖"
"1308838","龙凤斗","https://movie.douban.com/subject/1308838/","True","6.7","爱情"
"1308841","杀妻总动员","https://movie.douban.com/subject/1308841/","False","8.1","悬疑"
"1308843","我，机器人","https://movie.douban.com/subject/1308843/","True","8.1","豆瓣高分"
"1308848","国家宝藏","https://movie.douban.com/subject/1308848/","True","7.6","动作"
"1308851","地狱男爵","https://movie.douban.com/subject/1308851/","True","7.0","动作"
"1308854","撒玛利亚女孩","https://movie.douban.com/subject/1308854/","False","7.4","韩国"
"1308857","可可西里","https://movie.douban.com/subject/1308857/","True","8.8","经典"
"1308858","麦兜，菠萝油王子","https://movie.douban.com/subject/1308858/","False","8.0","动画"
"1308859","星际传奇2","https://movie.douban.com/subject/1308859/","True","6.9","科幻"
"1308865","老男孩","https://movie.douban.com/subject/1308865/","True","8.2","经典"
"1308892","新世纪福音战士剧场版：Air/真心为你","https://movie.douban.com/subject/1308892/","True","9.4","动画"
"1308912","力王","https://movie.douban.com/subject/1308912/","True","6.9","动作"
"1308927","笑林小子2：新乌龙院","https://movie.douban.com/subject/1308927/","True","7.8","华语"
"1308974","偷心","https://movie.douban.com/subject/1308974/","True","7.8","爱情"
"1308978","刀锋战士3","https://movie.douban.com/subject/1308978/","True","6.6","动作"
"1308983","苹果核战记","https://movie.douban.com/subject/1308983/","False","7.5","科幻"
"1308987","拜见岳父大人2","https://movie.douban.com/subject/1308987/","True","7.1","喜剧"
"1308990","女人贞慧","https://movie.douban.com/subject/1308990/","True","7.5","韩国"
"1308991","神勇奶爸","https://movie.douban.com/subject/1308991/","True","6.8","喜剧"
"1308993","灵幻夹克","https://movie.douban.com/subject/1308993/","False","7.3","悬疑"
"1308995","捉迷藏","https://movie.douban.com/subject/1308995/","True","7.4","悬疑"
"1309002","劳拉的星星","https://movie.douban.com/subject/1309002/","False","8.2","冷门佳片"
"1309004","孔雀","https://movie.douban.com/subject/1309004/","True","8.0","华语"
"1309011","机器人历险记","https://movie.douban.com/subject/1309011/","True","7.5","动画"
"1309015","摩托日记","https://movie.douban.com/subject/1309015/","False","8.4","成长"
"1309016","百万美元宝贝","https://movie.douban.com/subject/1309016/","True","8.6","经典"
"1309017","卡特教练","https://movie.douban.com/subject/1309017/","True","8.5","成长"
"1309020","全民情敌","https://movie.douban.com/subject/1309020/","True","7.5","喜剧"
"1309021","康斯坦丁","https://movie.douban.com/subject/1309021/","True","7.9","动作"
"1309023","午夜凶铃2(美版)","https://movie.douban.com/subject/1309023/","True","5.9","恐怖"
"1309027","罪恶之城","https://movie.douban.com/subject/1309027/","False","8.4","动作"
"1309032","鬼哭神嚎","https://movie.douban.com/subject/1309032/","True","6.5","恐怖"
"1309034","小熊维尼之长鼻怪大冒险","https://movie.douban.com/subject/1309034/","True","8.2","冷门佳片"
"1309035","战鸽总动员","https://movie.douban.com/subject/1309035/","False","6.7","动画"
"1309043","金刚","https://movie.douban.com/subject/1309043/","True","7.9","动作"
"1309044","世界之战","https://movie.douban.com/subject/1309044/","True","6.6","科幻"
"1309045","电锯惊魂2","https://movie.douban.com/subject/1309045/","False","8.3","悬疑"
"1309046","V字仇杀队","https://movie.douban.com/subject/1309046/","True","8.9","经典"
"1309047","粉红豹","https://movie.douban.com/subject/1309047/","False","7.3","悬疑"
"1309049","四眼天鸡","https://movie.douban.com/subject/1309049/","True","6.8","动画"
"1309055","哈利·波特与火焰杯","https://movie.douban.com/subject/1309055/","True","8.5","经典"
"1309056","魔窟","https://movie.douban.com/subject/1309056/","False","6.2","恐怖"
"1309058","鬼水怪谈","https://movie.douban.com/subject/1309058/","True","6.4","恐怖"
"1309059","艺伎回忆录","https://movie.douban.com/subject/1309059/","False","7.5","欧美"
"1309060","僵尸新娘","https://movie.douban.com/subject/1309060/","True","8.2","豆瓣高分"
"1309064","八面埋伏","https://movie.douban.com/subject/1309064/","False","7.6","悬疑"
"1309065","魔力女战士","https://movie.douban.com/subject/1309065/","True","5.6","科幻"
"1309068","冲出宁静号","https://movie.douban.com/subject/1309068/","True","7.2","科幻"
"1309069","蝙蝠侠：侠影之谜","https://movie.douban.com/subject/1309069/","True","8.4","经典"
"1309071","天国王朝","https://movie.douban.com/subject/1309071/","True","8.5","欧美"
"1309078","星球大战前传3：西斯的复仇","https://movie.douban.com/subject/1309078/","False","8.4","科幻"
"1309080","谜情公寓","https://movie.douban.com/subject/1309080/","False","7.5","悬疑"
"1309084","贱女孩","https://movie.douban.com/subject/1309084/","True","6.8","喜剧"
"1309088","活死人黎明","https://movie.douban.com/subject/1309088/","True","7.5","恐怖"
"1309099","法兰基，我的爱","https://movie.douban.com/subject/1309099/","True","8.5","爱情"
"1309101","查理和巧克力工厂","https://movie.douban.com/subject/1309101/","True","8.1","经典"
"1309103","神奇四侠","https://movie.douban.com/subject/1309103/","True","6.6","欧美"
"1309110","地铁惊魂","https://movie.douban.com/subject/1309110/","False","5.8","恐怖"
"1309115","帝国的毁灭","https://movie.douban.com/subject/1309115/","True","8.7","经典"
"1309116","怒火救援","https://movie.douban.com/subject/1309116/","True","8.1","动作"
"1309120","小姐好白","https://movie.douban.com/subject/1309120/","True","7.1","喜剧"
"1309125","见鬼2","https://movie.douban.com/subject/1309125/","False","6.2","恐怖"
"1309135","虎兄虎弟","https://movie.douban.com/subject/1309135/","True","8.5","成长"
"1309136","范海辛","https://movie.douban.com/subject/1309136/","True","7.1","动作"
"1309145","机动杀人","https://movie.douban.com/subject/1309145/","True","7.0","悬疑"
"1309153","神秘村","https://movie.douban.com/subject/1309153/","True","7.0","悬疑"
"1309156","海绵宝宝历险记","https://movie.douban.com/subject/1309156/","True","8.5","动画"
"1309160","机械师","https://movie.douban.com/subject/1309160/","True","7.6","悬疑"
"1309163","恋恋笔记本","https://movie.douban.com/subject/1309163/","True","8.5","经典"
"1309171","秘窗","https://movie.douban.com/subject/1309171/","True","7.0","悬疑"
"1309172","初恋50次","https://movie.douban.com/subject/1309172/","True","7.9","喜剧"
"1309179","复制娇妻","https://movie.douban.com/subject/1309179/","True","6.2","科幻"
"1309184","恐怖蜡像馆","https://movie.douban.com/subject/1309184/","True","6.9","恐怖"
"1309192","相见恨早","https://movie.douban.com/subject/1309192/","True","7.6","爱情"
"1309194","高压电","https://movie.douban.com/subject/1309194/","False","6.9","恐怖"
"1309195","等爱的女孩","https://movie.douban.com/subject/1309195/","False","8.2","悬疑"
"1309199","史密斯夫妇","https://movie.douban.com/subject/1309199/","True","7.7","欧美"
"1309200","绝密飞行","https://movie.douban.com/subject/1309200/","True","6.7","科幻"
"1309201","马达加斯加","https://movie.douban.com/subject/1309201/","True","7.8","动画"
"1309203","牛仔裤的夏天","https://movie.douban.com/subject/1309203/","True","7.6","喜剧"
"1309209","极限特工2","https://movie.douban.com/subject/1309209/","True","6.6","动作"
"1309217","见鬼十法","https://movie.douban.com/subject/1309217/","False","6.5","恐怖"
"1309220","黑社会","https://movie.douban.com/subject/1309220/","True","8.2","华语"
"1309222","鬼来电2","https://movie.douban.com/subject/1309222/","False","6.6","恐怖"
"1310159","梁祝","https://movie.douban.com/subject/1310159/","False","8.0","爱情"
"1310175","群鸟","https://movie.douban.com/subject/1310175/","True","8.2","悬疑"
"1310176","放大","https://movie.douban.com/subject/1310176/","True","8.5","悬疑"
"1310177","东京教父","https://movie.douban.com/subject/1310177/","True","8.9","经典"
"1310178","爱丽丝梦游仙境","https://movie.douban.com/subject/1310178/","True","8.6","动画"
"1310179","幻想曲","https://movie.douban.com/subject/1310179/","True","8.9","动画"
"1315570","在世界中心呼唤爱","https://movie.douban.com/subject/1315570/","False","7.6","日本"
"1315574","加勒比海盗2：聚魂棺","https://movie.douban.com/subject/1315574/","True","8.3","经典"
"1316510","射雕英雄传之东成西就","https://movie.douban.com/subject/1316510/","True","8.7","经典"
"1316511","我的1919","https://movie.douban.com/subject/1316511/","True","8.3","华语"
"1316524","阿尔法城","https://movie.douban.com/subject/1316524/","True","7.8","科幻"
"1316537","春天花盛开","https://movie.douban.com/subject/1316537/","False","8.1","韩国"
"1316560","列宁格勒牛仔征美记","https://movie.douban.com/subject/1316560/","True","8.4","喜剧"
"1316565","世界上最疼我的那个人去了","https://movie.douban.com/subject/1316565/","True","8.4","华语"
"1316572","导盲犬小Q","https://movie.douban.com/subject/1316572/","False","8.4","日本"
"1316580","春夏秋冬又一春","https://movie.douban.com/subject/1316580/","False","8.5","韩国"
"1316683","飘舞的军旗下","https://movie.douban.com/subject/1316683/","False","8.5","冷门佳片"
"1316693","心慌方·零","https://movie.douban.com/subject/1316693/","False","7.1","科幻"
"1316698","马拉松","https://movie.douban.com/subject/1316698/","False","8.3","韩国"
"1322848","奇爱博士","https://movie.douban.com/subject/1322848/","True","8.8","经典"
"1323746","小城之春","https://movie.douban.com/subject/1323746/","True","8.6","华语"
"1325399","狼的诱惑","https://movie.douban.com/subject/1325399/","False","6.8","韩国"
"1325958","蒂凡尼的早餐","https://movie.douban.com/subject/1325958/","True","8.1","豆瓣高分"
"1328665","笑之大学","https://movie.douban.com/subject/1328665/","False","8.6","日本"
"1329562","头文字D","https://movie.douban.com/subject/1329562/","True","7.4","华语"
"1329936","大内密探零零发","https://movie.douban.com/subject/1329936/","True","7.8","经典"
"1329950","达·芬奇密码","https://movie.douban.com/subject/1329950/","True","7.3","悬疑"
"1329962","早熟","https://movie.douban.com/subject/1329962/","False","6.6","爱情"
"1340517","初吻","https://movie.douban.com/subject/1340517/","True","8.1","爱情"
"1353734","萨拉邦德","https://movie.douban.com/subject/1353734/","False","8.3","冷门佳片"
"1353745","精疲力尽","https://movie.douban.com/subject/1353745/","True","8.4","爱情"
"1358386","预言","https://movie.douban.com/subject/1358386/","False","6.7","恐怖"
"1361252","夜","https://movie.douban.com/subject/1361252/","False","8.8","爱情"
"1361254","摇摆少女","https://movie.douban.com/subject/1361254/","False","8.3","日本"
"1366165","死者田园祭","https://movie.douban.com/subject/1366165/","False","8.9","日本"
"1381964","云的彼端，约定的地方","https://movie.douban.com/subject/1381964/","True","7.7","动画"
"1388170","哭泣的拳头","https://movie.douban.com/subject/1388170/","False","7.5","韩国"
"1388175","下妻物语","https://movie.douban.com/subject/1388175/","False","7.9","日本"
"1388180","哭泣的草原","https://movie.douban.com/subject/1388180/","False","9.0","爱情"
"1388216","撞车","https://movie.douban.com/subject/1388216/","True","8.6","经典"
"1389913","无知的声音","https://movie.douban.com/subject/1389913/","True","8.5","冷门佳片"
"1389915","一江春水向东流","https://movie.douban.com/subject/1389915/","True","8.5","华语"
"1389923","奇遇","https://movie.douban.com/subject/1389923/","False","8.3","悬疑"
"1389924","青之炎","https://movie.douban.com/subject/1389924/","False","8.7","日本"
"1389937","珍妮和朱诺","https://movie.douban.com/subject/1389937/","False","6.8","韩国"
"1389949","日瓦戈医生","https://movie.douban.com/subject/1389949/","True","8.5","爱情"
"1389971","恋爱进行时","https://movie.douban.com/subject/1389971/","True","7.6","韩国"
"1389982","实尾岛","https://movie.douban.com/subject/1389982/","True","8.1","韩国"
"1390020","那小子真帅","https://movie.douban.com/subject/1390020/","False","6.8","韩国"
"1390021","我的小小新娘","https://movie.douban.com/subject/1390021/","False","7.0","韩国"
"1393479","韩城攻略","https://movie.douban.com/subject/1393479/","True","6.1","动作"
"1394188","生命因爱动听","https://movie.douban.com/subject/1394188/","True","8.1","冷门佳片"
"1394218","桃色公寓","https://movie.douban.com/subject/1394218/","True","8.7","爱情"
"1394268","野蛮师姐","https://movie.douban.com/subject/1394268/","False","6.9","韩国"
"1394324","东方不败风云再起","https://movie.douban.com/subject/1394324/","True","7.4","华语"
"1394424","弓","https://movie.douban.com/subject/1394424/","False","7.8","韩国"
"1394470","生化寿尸","https://movie.douban.com/subject/1394470/","True","6.6","恐怖"
"1394488","小情人","https://movie.douban.com/subject/1394488/","False","8.6","喜剧"
"1394491","四月某时","https://movie.douban.com/subject/1394491/","False","8.1","冷门佳片"
"1394515","火宅之人","https://movie.douban.com/subject/1394515/","False","8.2","冷门佳片"
"1394825","11:14","https://movie.douban.com/subject/1394825/","False","7.6","悬疑"
"1394968","举起手来！","https://movie.douban.com/subject/1394968/","True","6.8","华语"
"1395080","借着雨点说爱你","https://movie.douban.com/subject/1395080/","True","8.5","日本"
"1395091","未麻的部屋","https://movie.douban.com/subject/1395091/","False","8.9","经典"
"1395231","马粥街残酷史","https://movie.douban.com/subject/1395231/","True","7.9","韩国"
"1395247","鬼火","https://movie.douban.com/subject/1395247/","False","8.4","冷门佳片"
"1395445","花木兰2","https://movie.douban.com/subject/1395445/","False","6.4","动画"
"1395455","逃学威凤","https://movie.douban.com/subject/1395455/","False","6.6","韩国"
"1395776","逃出克隆岛","https://movie.douban.com/subject/1395776/","True","7.2","科幻"
"1397546","追随","https://movie.douban.com/subject/1397546/","False","8.9","经典"
"1400211","九岁人生","https://movie.douban.com/subject/1400211/","True","8.0","韩国"
"1400240","去年在马里昂巴德","https://movie.douban.com/subject/1400240/","True","8.2","爱情"
"1400665","济公","https://movie.douban.com/subject/1400665/","True","7.3","华语"
"1400668","无敌幸运星","https://movie.douban.com/subject/1400668/","True","7.0","喜剧"
"1400829","我的舅舅","https://movie.douban.com/subject/1400829/","True","8.5","喜剧"
"1400868","警察故事","https://movie.douban.com/subject/1400868/","True","7.9","华语"
"1400935","乌龟也会飞","https://movie.douban.com/subject/1400935/","False","8.8","成长"
"1401118","黄金三镖客","https://movie.douban.com/subject/1401118/","True","9.2","经典"
"1401137","长腿叔叔","https://movie.douban.com/subject/1401137/","True","6.7","韩国"
"1401205","七剑","https://movie.douban.com/subject/1401205/","False","5.9","动作"
"1401240","搬家","https://movie.douban.com/subject/1401240/","True","8.5","冷门佳片"
"1401244","米娜的故事","https://movie.douban.com/subject/1401244/","False","8.7","冷门佳片"
"1401254","太白山脉","https://movie.douban.com/subject/1401254/","False","8.5","冷门佳片"
"1401261","游戏规则","https://movie.douban.com/subject/1401261/","True","8.4","喜剧"
"1401264","英雄本色","https://movie.douban.com/subject/1401264/","False","8.3","冷门佳片"
"1401328","阳炎座","https://movie.douban.com/subject/1401328/","False","8.0","冷门佳片"
"1401329","流浪者之歌","https://movie.douban.com/subject/1401329/","False","7.6","恐怖"
"1401383","甜蜜的人生","https://movie.douban.com/subject/1401383/","False","7.4","韩国"
"1401520","抛掉书本上街去","https://movie.douban.com/subject/1401520/","False","8.4","日本"
"1401522","再见箱舟","https://movie.douban.com/subject/1401522/","False","8.2","日本"
"1401523","下女","https://movie.douban.com/subject/1401523/","False","7.0","韩国"
"1401524","X战警3：背水一战","https://movie.douban.com/subject/1401524/","True","7.6","欧美"
"1401533","碟中谍3","https://movie.douban.com/subject/1401533/","True","7.5","欧美"
"1401535","虎胆龙威4","https://movie.douban.com/subject/1401535/","True","7.7","动作"
"1401536","机动战士高达：逆袭的夏亚","https://movie.douban.com/subject/1401536/","False","9.1","日本"
"1401539","新机动战记高达W 无尽的华尔兹 剧场版","https://movie.douban.com/subject/1401539/","False","8.5","科幻"
"1401587","绑架门口狗","https://movie.douban.com/subject/1401587/","True","7.5","韩国"
"1401603","星际宝贝史迪奇","https://movie.douban.com/subject/1401603/","False","8.5","科幻"
"1401604","狮子王3","https://movie.douban.com/subject/1401604/","True","7.9","动画"
"1401605","人间喜剧","https://movie.douban.com/subject/1401605/","False","8.2","冷门佳片"
"1401618","乡村牧师日记","https://movie.douban.com/subject/1401618/","True","8.3","悬疑"
"1401620","口袋里的拳头","https://movie.douban.com/subject/1401620/","False","7.7","恐怖"
"1401756","拿破仑","https://movie.douban.com/subject/1401756/","False","8.5","冷门佳片"
"1401842","麦秋","https://movie.douban.com/subject/1401842/","True","8.8","日本"
"1401843","秋日和","https://movie.douban.com/subject/1401843/","False","8.5","日本"
"1401873","三更2","https://movie.douban.com/subject/1401873/","False","7.1","恐怖"
"1401962","刀","https://movie.douban.com/subject/1401962/","True","8.1","华语"
"1401966","九人禁闭室","https://movie.douban.com/subject/1401966/","False","6.0","悬疑"
"1407149","平安夜","https://movie.douban.com/subject/1407149/","False","8.6","冷门佳片"
"1408312","笑林小子","https://movie.douban.com/subject/1408312/","True","7.9","华语"
"1410556","终结者2018","https://movie.douban.com/subject/1410556/","True","6.7","科幻"
"1412437","着火了怎么办","https://movie.douban.com/subject/1412437/","False","8.3","冷门佳片"
"1412579","亲切的金子","https://movie.douban.com/subject/1412579/","True","7.6","韩国"
"1415573","我的哥哥","https://movie.douban.com/subject/1415573/","False","7.7","韩国"
"1416061","白色情人节","https://movie.douban.com/subject/1416061/","True","6.9","韩国"
"1416301","凶榜","https://movie.douban.com/subject/1416301/","False","7.1","恐怖"
"1416435","破碎之花","https://movie.douban.com/subject/1416435/","True","7.8","悬疑"
"1416728","花田喜事","https://movie.douban.com/subject/1416728/","True","7.6","喜剧"
"1416877","其实在天堂","https://movie.douban.com/subject/1416877/","True","8.1","冷门佳片"
"1416895","生命是个奇迹","https://movie.douban.com/subject/1416895/","False","8.7","喜剧"
"1416897","威士忌","https://movie.douban.com/subject/1416897/","False","8.0","冷门佳片"
"1416898","鲸鱼马戏团","https://movie.douban.com/subject/1416898/","False","8.8","悬疑"
"1416903","寂静的生活","https://movie.douban.com/subject/1416903/","False","8.3","冷门佳片"
"1416907","萨拉戈萨手稿","https://movie.douban.com/subject/1416907/","False","8.3","冷门佳片"
"1417050","在天堂遇见的五个人","https://movie.douban.com/subject/1417050/","False","8.0","冷门佳片"
"1417073","最后的吸血鬼","https://movie.douban.com/subject/1417073/","False","7.7","恐怖"
"1417084","黑暗扫描仪","https://movie.douban.com/subject/1417084/","False","7.2","科幻"
"1417250","恶魔的孩子","https://movie.douban.com/subject/1417250/","False","8.2","冷门佳片"
"1417309","剧场前","https://movie.douban.com/subject/1417309/","True","7.5","韩国"
"1417545","儿子","https://movie.douban.com/subject/1417545/","False","8.8","冷门佳片"
"1417598","电锯惊魂","https://movie.douban.com/subject/1417598/","False","8.7","经典"
"1417676","希腊人佐巴","https://movie.douban.com/subject/1417676/","True","8.2","冷门佳片"
"1417728","我的邻居山田君","https://movie.douban.com/subject/1417728/","False","8.8","动画"
"1417753","舞女纯情","https://movie.douban.com/subject/1417753/","False","6.8","韩国"
"1417956","少女革命：思春期默示录","https://movie.douban.com/subject/1417956/","False","8.7","日本"
"1418019","大闹天宫","https://movie.douban.com/subject/1418019/","True","9.3","经典"
"1418070","如果·爱","https://movie.douban.com/subject/1418070/","True","7.7","华语"
"1418076","天堂回信","https://movie.douban.com/subject/1418076/","True","9.1","经典"
"1418141","塞琳和朱莉出航记","https://movie.douban.com/subject/1418141/","False","8.2","冷门佳片"
"1418187","忍者神龟","https://movie.douban.com/subject/1418187/","True","6.4","动画"
"1418189","蜘蛛侠3","https://movie.douban.com/subject/1418189/","True","7.4","欧美"
"1418190","007：大战皇家赌场","https://movie.douban.com/subject/1418190/","False","7.5","动作"
"1418191","超人归来","https://movie.douban.com/subject/1418191/","True","6.6","科幻"
"1418192","加勒比海盗3：世界的尽头","https://movie.douban.com/subject/1418192/","True","8.2","经典"
"1418200","傲慢与偏见","https://movie.douban.com/subject/1418200/","True","8.6","经典"
"1418270","本能2","https://movie.douban.com/subject/1418270/","False","5.7","悬疑"
"1418425","故乡","https://movie.douban.com/subject/1418425/","False","8.3","冷门佳片"
"1418427","长别离","https://movie.douban.com/subject/1418427/","False","8.0","冷门佳片"
"1418519","铁拳男人","https://movie.douban.com/subject/1418519/","True","8.7","欧美"
"1418605","夜宴","https://movie.douban.com/subject/1418605/","True","5.9","华语"
"1418627","弗拉门戈","https://movie.douban.com/subject/1418627/","False","8.7","冷门佳片"
"1418640","听到涛声","https://movie.douban.com/subject/1418640/","False","8.2","动画"
"1418696","我美丽的守护天使","https://movie.douban.com/subject/1418696/","False","8.0","冷门佳片"
"1418752","万能钥匙","https://movie.douban.com/subject/1418752/","True","7.9","欧美"
"1418834","断背山","https://movie.douban.com/subject/1418834/","False","8.8","经典"
"1419169","奥菲斯的遗嘱","https://movie.douban.com/subject/1419169/","True","8.3","冷门佳片"
"1419416","喜马拉亚星","https://movie.douban.com/subject/1419416/","True","5.5","喜剧"
"1419444","绘画抑制9","https://movie.douban.com/subject/1419444/","False","8.1","冷门佳片"
"1419479","女人步上楼梯时","https://movie.douban.com/subject/1419479/","True","9.1","日本"
"1419733","齐勒维","https://movie.douban.com/subject/1419733/","False","8.0","冷门佳片"
"1419856","不朽的园丁","https://movie.douban.com/subject/1419856/","True","8.0","悬疑"
"1419901","超级无敌掌门狗：人兔的诅咒","https://movie.douban.com/subject/1419901/","True","8.2","动画"
"1419933","伊丽莎白镇","https://movie.douban.com/subject/1419933/","True","7.4","爱情"
"1419934","空中危机","https://movie.douban.com/subject/1419934/","True","7.1","悬疑"
"1419936","战争之王","https://movie.douban.com/subject/1419936/","False","8.6","经典"
"1419957","那时候那些人","https://movie.douban.com/subject/1419957/","False","7.1","韩国"
"1419969","无极","https://movie.douban.com/subject/1419969/","True","5.4","华语"
"1419974","玩命快递2","https://movie.douban.com/subject/1419974/","True","7.3","动作"
"1419992","潮涨海岸","https://movie.douban.com/subject/1419992/","True","7.3","恐怖"
"1420007","精灵宝可梦：水都的守护神 拉帝亚斯与拉帝欧斯","https://movie.douban.com/subject/1420007/","True","8.2","日本"
"1420082","宠物小精灵剧场版 - 路基亚爆诞(美版)","https://movie.douban.com/subject/1420082/","False","8.1","冷门佳片"
"1420088","精灵宝可梦：超梦的逆袭","https://movie.douban.com/subject/1420088/","False","8.0","动画"
"1420116","葛楚","https://movie.douban.com/subject/1420116/","False","8.1","冷门佳片"
"1420124","偶然与巧合","https://movie.douban.com/subject/1420124/","False","8.7","冷门佳片"
"1420238","纯真时刻","https://movie.douban.com/subject/1420238/","False","8.5","冷门佳片"
"1421278","面子","https://movie.douban.com/subject/1421278/","False","8.7","欧美"
"1421309","双姝奇缘","https://movie.douban.com/subject/1421309/","False","8.4","喜剧"
"1421570","有你我不怕","https://movie.douban.com/subject/1421570/","True","8.2","悬疑"
"1421673","太太万岁","https://movie.douban.com/subject/1421673/","True","8.4","华语"
"1421733","伊豆的舞女","https://movie.douban.com/subject/1421733/","False","8.6","日本"
"1421737","埃奇威尔爵士之死","https://movie.douban.com/subject/1421737/","False","8.5","冷门佳片"
"1421742","悬崖山庄奇案","https://movie.douban.com/subject/1421742/","False","8.3","冷门佳片"
"1421807","死亡论文","https://movie.douban.com/subject/1421807/","False","7.5","悬疑"
"1421809","最好的时光","https://movie.douban.com/subject/1421809/","True","7.6","爱情"
"1421818","修女乔安娜","https://movie.douban.com/subject/1421818/","False","7.9","恐怖"
"1421823","娜娜","https://movie.douban.com/subject/1421823/","False","7.8","日本"
"1421884","兽兵卫忍风帖","https://movie.douban.com/subject/1421884/","False","8.6","日本"
"1422020","我这一辈子","https://movie.douban.com/subject/1422020/","True","8.7","华语"
"1422024","撼动生命","https://movie.douban.com/subject/1422024/","False","8.2","冷门佳片"
"1422055","诅咒","https://movie.douban.com/subject/1422055/","False","8.4","冷门佳片"
"1422063","最终幻想7：圣子降临","https://movie.douban.com/subject/1422063/","True","8.3","动画"
"1422088","撒旦探戈","https://movie.douban.com/subject/1422088/","False","9.0","悬疑"
"1422089","外出","https://movie.douban.com/subject/1422089/","False","6.5","韩国"
"1422091","情迷意乱","https://movie.douban.com/subject/1422091/","False","9.1","日本"
"1422106","尖峰时刻3","https://movie.douban.com/subject/1422106/","True","6.6","动作"
"1422193","穿制服的女孩","https://movie.douban.com/subject/1422193/","False","8.2","冷门佳片"
"1422204","困惑的浪漫2","https://movie.douban.com/subject/1422204/","False","6.2","恐怖"
"1422283","高山下的花环","https://movie.douban.com/subject/1422283/","True","8.9","华语"
"1422286","冰山上的来客","https://movie.douban.com/subject/1422286/","True","7.8","悬疑"
"1422306","死路","https://movie.douban.com/subject/1422306/","False","7.2","悬疑"
"1422308","午夜钟声","https://movie.douban.com/subject/1422308/","False","8.1","冷门佳片"
"1422907","黄连.厚朴","https://movie.douban.com/subject/1422907/","True","8.1","冷门佳片"
"1422908","鬼打鬼","https://movie.douban.com/subject/1422908/","True","7.4","恐怖"
"1422909","新抢钱夫妻","https://movie.douban.com/subject/1422909/","True","7.0","喜剧"
"1422912","吉屋出租","https://movie.douban.com/subject/1422912/","True","8.3","爱情"
"1422914","圣·拉尔夫","https://movie.douban.com/subject/1422914/","False","8.3","冷门佳片"
"1422920","黑夜传说2：进化","https://movie.douban.com/subject/1422920/","True","7.3","动作"
"1422938","星河战队2：联邦英雄","https://movie.douban.com/subject/1422938/","True","5.2","科幻"
"1422940","狮路历程","https://movie.douban.com/subject/1422940/","False","8.1","冷门佳片"
"1422950","豺狼计划","https://movie.douban.com/subject/1422950/","True","7.3","悬疑"
"1422955","来自俄亥俄的获奖者","https://movie.douban.com/subject/1422955/","False","8.2","冷门佳片"
"1422992","简爱","https://movie.douban.com/subject/1422992/","True","8.0","爱情"
"1423021","食人狂魔","https://movie.douban.com/subject/1423021/","False","7.5","恐怖"
"1423031","星际宝贝2：史迪奇有问题","https://movie.douban.com/subject/1423031/","False","7.9","科幻"
"1423035","感染","https://movie.douban.com/subject/1423035/","False","7.0","恐怖"
"1424334","洞","https://movie.douban.com/subject/1424334/","False","9.2","经典"
"1424552","大决战之辽沈战役","https://movie.douban.com/subject/1424552/","True","8.3","华语"
"1424627","乌鸦与麻雀","https://movie.douban.com/subject/1424627/","True","8.6","华语"
"1424656","干花","https://movie.douban.com/subject/1424656/","False","8.0","冷门佳片"
"1424661","狼溪","https://movie.douban.com/subject/1424661/","False","5.8","恐怖"
"1427034","尼罗河上的惨案","https://movie.douban.com/subject/1427034/","False","8.4","悬疑"
"1427038","啤酒谋杀案","https://movie.douban.com/subject/1427038/","False","8.6","悬疑"
"1427039","H庄园的一次午餐","https://movie.douban.com/subject/1427039/","False","8.0","冷门佳片"
"1427266","超时空要塞：可曾记得爱","https://movie.douban.com/subject/1427266/","False","8.9","日本"
